Et_4A_034724.mRNA1,evm.model.Smar20g01040,evm.model.Smar04g03182,evm.model.Smar14g00921,evm.model.Smar18g00566
Et_4A_034725.mRNA1,.,.,.,.
Et_4A_034726.mRNA1,.,evm.model.Smar04g03183,evm.model.Smar14g00922,evm.model.Smar18g00567
Et_4A_034727.mRNA1,.,.,.,.
Et_4A_034728.mRNA1,.,.,.,.
Et_4A_034729.mRNA1,evm.model.Smar20g01041,.,evm.model.Smar14g00926,.
Et_4A_034733.mRNA1,.,.,.,.
Et_4A_035784.mRNA1,.,.,.,.
Et_4A_034734.mRNA1,evm.model.Smar20g01042,.,evm.model.Smar14g00927,evm.model.Smar18g00570
Et_4A_034730.mRNA1,.,evm.model.Smar04g03186,evm.model.Smar14g00928,evm.model.Smar18g00571
Et_4A_035785.mRNA1,.,evm.model.Smar04g03187,.,evm.model.Smar18g00572
Et_4A_034735.mRNA1,evm.model.Smar20g01044,evm.model.Smar04g03189,evm.model.Smar14g00935,evm.model.Smar18g00574
Et_4A_035786.mRNA1,evm.model.Smar20g01045,evm.model.Smar04g03190,evm.model.Smar14g00936,evm.model.Smar18g00575
Et_4A_034731.mRNA1,.,.,.,.
Et_4A_034736.mRNA1,.,evm.model.Smar04g03191,.,evm.model.Smar18g00576
Et_4A_034732.mRNA1,.,evm.model.Smar04g03192,evm.model.Smar14g00939,.
Et_4A_034747.mRNA1,evm.model.Smar20g01047,.,.,.
Et_4A_034748.mRNA1,,evm.model.Smar04g03194,evm.model.Smar14g00940,evm.model.Smar18g00577
Et_4A_034749.mRNA1,,.,evm.model.Smar14g00944,.
Et_4A_034751.mRNA1,,evm.model.Smar04g03196,,.
Et_4A_034752.mRNA1,,.,,evm.model.Smar18g00580
Et_4A_034753.mRNA1,evm.model.Smar20g00051,.,,.
Et_4A_031965.mRNA1,.,.,,.
Et_4A_035791.mRNA1,.,.,,evm.model.Smar18g00582
Et_4A_035792.mRNA1,.,evm.model.Smar04g03198,,.
Et_4A_035795.mRNA1,evm.model.Smar20g00052,evm.model.Smar04g03199,,evm.model.Smar18g00584
Et_4A_034750.mRNA1,evm.model.Smar20g00053,evm.model.Smar04g03200,,.
Et_4A_035793.mRNA1,.,.,,.
Et_4A_035794.mRNA1,.,evm.model.Smar04g03201,,.
Et_4A_032389.mRNA1,.,.,,.
Et_4A_035800.mRNA1,.,evm.model.Smar04g03202,,evm.model.Smar18g00586
Et_4A_035796.mRNA1,.,.,,.
Et_4A_035798.mRNA1,.,evm.model.Smar04g03203,,evm.model.Smar18g00587
Et_4A_032390.mRNA1,.,.,,.
Et_4A_035797.mRNA1,.,evm.model.Smar04g03204,,evm.model.Smar18g00588
Et_4A_034754.mRNA1,evm.model.Smar20g00056,evm.model.Smar04g03205,,evm.model.Smar18g00589
Et_4A_034755.mRNA1,evm.model.Smar20g00057,.,,.
Et_4A_034756.mRNA1,evm.model.Smar20g00058,evm.model.Smar04g03212,,evm.model.Smar18g00597
Et_4A_035799.mRNA1,evm.model.Smar20g00059,evm.model.Smar04g03213,,evm.model.Smar18g00598
Et_4A_034757.mRNA1,evm.model.Smar20g00060,evm.model.Smar04g03214,,evm.model.Smar18g00600
Et_4A_034758.mRNA1,.,evm.model.Smar04g03217,,.
Et_4A_034760.mRNA1,.,evm.model.Smar04g03220,,evm.model.Smar18g00601
Et_4A_034759.mRNA1,evm.model.Smar20g00062,evm.model.Smar04g03221,,evm.model.Smar18g00604
Et_4A_032391.mRNA1,.,.,,.
Et_4A_035801.mRNA1,evm.model.Smar20g00063,.,,.
Et_4A_034761.mRNA1,.,.,,.
Et_4A_035802.mRNA1,.,.,,.
Et_4A_035803.mRNA1,.,evm.model.Smar04g03223,,evm.model.Smar18g00606
Et_4A_034762.mRNA1,.,.,,.
Et_4A_034763.mRNA1,.,.,,.
Et_4A_034766.mRNA1,evm.model.Smar20g00068,evm.model.Smar04g03227,evm.model.Smar64g00084,evm.model.Smar18g00610
Et_4A_034764.mRNA1,.,evm.model.Smar04g03231,.,evm.model.Smar18g00611
Et_4A_034765.mRNA1,.,evm.model.Smar04g03232,.,evm.model.Smar18g00612
Et_4A_032392.mRNA1,.,.,.,.
Et_4A_034767.mRNA1,.,evm.model.Smar04g03234,.,evm.model.Smar18g00613
Et_4A_034768.mRNA1,.,.,.,evm.model.Smar18g00615
Et_4A_034769.mRNA1,.,evm.model.Smar04g03238,.,evm.model.Smar18g00617
Et_4A_034774.mRNA1,.,.,.,.
Et_4A_034775.mRNA1,evm.model.Smar20g00075,.,.,.
Et_4A_034776.mRNA1,.,.,.,evm.model.Smar18g00627
Et_4A_034777.mRNA1,.,.,.,.
Et_4A_034770.mRNA1,.,evm.model.Smar04g03242,.,evm.model.Smar18g00628
Et_4A_035804.mRNA1,.,.,.,.
Et_4A_035807.mRNA1,.,.,.,.
Et_4A_034778.mRNA1,.,.,.,.
Et_4A_034771.mRNA1,.,.,.,.
Et_4A_034779.mRNA1,.,.,evm.model.Smar64g00102,evm.model.Smar18g00630
Et_4A_035808.mRNA1,.,evm.model.Smar04g03244,.,evm.model.Smar18g00632
Et_4A_035805.mRNA1,.,.,.,.
Et_4A_035809.mRNA1,.,evm.model.Smar04g03245,evm.model.Smar64g00103,evm.model.Smar18g00633
Et_4A_034772.mRNA1,.,.,.,evm.model.Smar18g00636
Et_4A_034780.mRNA1,.,evm.model.Smar04g03246,evm.model.Smar64g00104,.
Et_4A_034781.mRNA1,.,evm.model.Smar04g03248,.,evm.model.Smar18g00643
Et_4A_034773.mRNA1,evm.model.Smar20g00047,evm.model.Smar04g03250,evm.model.Smar64g00108,.
Et_4A_035806.mRNA1,.,evm.model.Smar04g03251,.,.
Et_4A_034787.mRNA1,.,evm.model.Smar04g03252,evm.model.Smar64g00109,.
Et_4A_034788.mRNA1,.,.,evm.model.Smar64g00110,.
Et_4A_034782.mRNA1,.,evm.model.Smar04g03254,.,evm.model.Smar18g00653
Et_4A_035810.mRNA1,.,.,.,evm.model.Smar18g00654
Et_4A_034783.mRNA1,.,.,.,.
Et_4A_034784.mRNA1,.,evm.model.Smar04g03256,.,.
Et_4A_034785.mRNA1,evm.model.Smar20g00045,evm.model.Smar04g03257,evm.model.Smar64g00111,evm.model.Smar18g00655
Et_4A_034786.mRNA1,evm.model.Smar20g00044,.,evm.model.Smar64g00112,.
Et_4A_034789.mRNA1,.,evm.model.Smar04g03260,.,evm.model.Smar18g00661
Et_4A_035811.mRNA1,evm.model.Smar20g00043,.,evm.model.Smar64g00114,evm.model.Smar18g00662
Et_4A_034790.mRNA1,evm.model.Smar20g00042,.,evm.model.Smar64g00115,.
Et_4A_034794.mRNA1,evm.model.Smar20g00041,evm.model.Smar04g03263,evm.model.Smar64g00116,evm.model.Smar18g00664
Et_4A_034795.mRNA1,.,.,.,.
Et_4A_034796.mRNA1,evm.model.Smar20g00040,.,evm.model.Smar64g00117,.
Et_4A_035812.mRNA1,.,evm.model.Smar04g03265,.,evm.model.Smar18g00665
Et_4A_034797.mRNA1,.,evm.model.Smar04g03266,.,evm.model.Smar18g00666
Et_4A_034791.mRNA1,evm.model.Smar20g00039,evm.model.Smar04g03267,.,evm.model.Smar18g00667
Et_4A_034798.mRNA1,.,evm.model.Smar04g03273,.,evm.model.Smar18g00672
Et_4A_034792.mRNA1,.,evm.model.Smar04g03274,.,evm.model.Smar18g00673
Et_4A_035813.mRNA1,.,evm.model.Smar04g03275,.,evm.model.Smar18g00674
Et_4A_034793.mRNA1,evm.model.Smar20g00037,evm.model.Smar04g03276,evm.model.Smar64g00118,.
Et_4A_035814.mRNA1,.,.,.,evm.model.Smar18g00675
Et_4A_034799.mRNA1,.,.,.,.
Et_4A_034800.mRNA1,.,evm.model.Smar04g03278,.,.
Et_4A_034806.mRNA1,evm.model.Smar20g00036,evm.model.Smar04g03279,evm.model.Smar64g00119,evm.model.Smar18g00676
Et_4A_035815.mRNA1,.,.,.,.
Et_4A_035816.mRNA1,evm.model.Smar20g00035,evm.model.Smar04g03280,.,evm.model.Smar18g00677
Et_4A_034807.mRNA1,evm.model.Smar20g00034,.,evm.model.Smar64g00121,.
Et_4A_034801.mRNA1,evm.model.Smar20g00033,.,evm.model.Smar64g00122,.
Et_4A_035817.mRNA1,evm.model.Smar20g00031,.,evm.model.Smar64g00123,evm.model.Smar18g00679
Et_4A_034802.mRNA1,.,evm.model.Smar04g03286,.,evm.model.Smar18g00680
Et_4A_034803.mRNA1,evm.model.Smar20g00030,evm.model.Smar04g03287,evm.model.Smar64g00124,evm.model.Smar18g00681
Et_4A_034808.mRNA1,.,evm.model.Smar04g03288,.,evm.model.Smar18g00682
Et_4A_035818.mRNA1,evm.model.Smar20g00029,.,evm.model.Smar64g00125,evm.model.Smar18g00684
Et_4A_035819.mRNA1,evm.model.Smar20g00028,.,evm.model.Smar64g00126,.
Et_4A_034804.mRNA1,.,evm.model.Smar04g03291,.,.
Et_4A_034805.mRNA1,.,.,.,.
Et_4A_035820.mRNA1,.,evm.model.Smar04g03295,.,evm.model.Smar18g00687
Et_4A_035821.mRNA1,.,.,.,evm.model.Smar18g00688
Et_4A_035822.mRNA1,.,.,.,.
Et_4A_035823.mRNA1,.,.,.,.
Et_4A_034809.mRNA1,.,evm.model.Smar04g03298,.,evm.model.Smar18g00690
Et_4A_034816.mRNA1,evm.model.Smar20g00027,.,evm.model.Smar64g00128,.
Et_4A_035826.mRNA1,.,.,.,.
Et_4A_034810.mRNA1,.,evm.model.Smar04g03301,.,evm.model.Smar18g00692
Et_4A_034811.mRNA1,.,.,.,.
Et_4A_034817.mRNA1,.,evm.model.Smar04g03303,.,.
Et_4A_034812.mRNA1,.,.,.,.
Et_4A_034818.mRNA1,.,.,.,.
Et_4A_034813.mRNA1,.,evm.model.Smar04g03304,.,.
Et_4A_034814.mRNA1,.,evm.model.Smar04g03305,.,evm.model.Smar18g00694
Et_4A_035824.mRNA1,.,.,.,evm.model.Smar18g00695
Et_4A_035825.mRNA1,.,evm.model.Smar04g03308,.,evm.model.Smar18g00696
Et_4A_034815.mRNA1,evm.model.Smar20g00025,evm.model.Smar04g03309,evm.model.Smar64g00131,evm.model.Smar18g00697
Et_4A_034819.mRNA1,.,evm.model.Smar04g03310,.,.
Et_4A_034820.mRNA1,.,.,.,.
Et_4A_034825.mRNA1,.,evm.model.Smar04g03311,.,evm.model.Smar18g00699
Et_4A_035828.mRNA1,.,evm.model.Smar04g03312,.,.
Et_4A_035829.mRNA1,.,evm.model.Smar04g03313,.,.
Et_4A_034821.mRNA1,.,evm.model.Smar04g03314,.,evm.model.Smar18g00701
Et_4A_035830.mRNA1,.,.,.,.
Et_4A_034822.mRNA1,evm.model.Smar20g00024,.,.,.
Et_4A_032393.mRNA1,.,.,.,.
Et_4A_034823.mRNA1,.,.,.,.
Et_4A_034824.mRNA1,.,.,.,.
Et_4A_035827.mRNA1,.,.,.,.
Et_4A_034826.mRNA1,.,.,.,.
Et_4A_034827.mRNA1,evm.model.Smar20g00020,.,evm.model.Smar64g00133,evm.model.Smar18g00702
Et_4A_034828.mRNA1,evm.model.Smar20g00019,evm.model.Smar04g03317,.,evm.model.Smar18g00705
Et_4A_034844.mRNA1,evm.model.Smar20g00018,.,.,evm.model.Smar18g00707
Et_4A_035839.mRNA1,evm.model.Smar20g00017,evm.model.Smar04g03319,evm.model.Smar64g00135,.
Et_4A_035840.mRNA1,,.,.,.
Et_4A_034842.mRNA1,,evm.model.Smar04g03323,.,evm.model.Smar18g00714
Et_4A_034845.mRNA1,,.,evm.model.Smar64g00137,.
Et_4A_035836.mRNA1,,.,.,.
Et_4A_034846.mRNA1,,.,.,.
Et_4A_035838.mRNA1,,.,.,.
Et_4A_035837.mRNA1,,evm.model.Smar04g03326,.,evm.model.Smar18g00715
Et_4A_034843.mRNA1,,evm.model.Smar04g03327,.,evm.model.Smar18g00716
Et_4A_034847.mRNA1,,evm.model.Smar04g03328,evm.model.Smar64g00138,evm.model.Smar18g00717
Et_4A_034848.mRNA1,,evm.model.Smar04g03329,evm.model.Smar64g00139,evm.model.Smar18g00718
Et_4A_035843.mRNA1,,evm.model.Smar04g03331,.,.
Et_4A_032394.mRNA1,,.,.,.
Et_4A_034849.mRNA1,,evm.model.Smar04g03333,evm.model.Smar64g00140,evm.model.Smar18g00721
Et_4A_034851.mRNA1,,.,.,.
Et_4A_034852.mRNA1,,evm.model.Smar04g03335,evm.model.Smar64g00141,evm.model.Smar18g00723
Et_4A_031966.mRNA1,,.,.,.
Et_4A_035841.mRNA1,,.,.,.
Et_4A_035844.mRNA1,,.,.,.
Et_4A_034853.mRNA1,,evm.model.Smar04g03337,.,evm.model.Smar18g00724
Et_4A_035845.mRNA1,,.,.,evm.model.Smar18g00725
Et_4A_034850.mRNA1,,evm.model.Smar04g03339,.,evm.model.Smar18g00726
Et_4A_034854.mRNA1,,evm.model.Smar04g03340,.,.
Et_4A_035842.mRNA1,,.,.,evm.model.Smar18g00729
Et_4A_034855.mRNA1,,.,.,evm.model.Smar18g00730
Et_4A_035846.mRNA1,,evm.model.Smar04g03341,.,evm.model.Smar18g00731
Et_4A_034859.mRNA1,,evm.model.Smar04g03342,evm.model.Smar64g00142,evm.model.Smar18g00732
Et_4A_035849.mRNA1,,evm.model.Smar04g03343,,.
Et_4A_035850.mRNA1,,evm.model.Smar04g03344,,evm.model.Smar18g00734
Et_4A_035847.mRNA1,,evm.model.Smar04g03345,,evm.model.Smar18g00736
Et_4A_034856.mRNA1,,evm.model.Smar04g03346,,evm.model.Smar18g00737
Et_4A_035851.mRNA1,,evm.model.Smar04g03347,,.
Et_4A_035852.mRNA1,,evm.model.Smar04g03348,,evm.model.Smar18g00739
Et_4A_031967.mRNA1,,.,,.
Et_4A_034860.mRNA1,,.,,.
Et_4A_034862.mRNA1,,evm.model.Smar04g03349,,.
Et_4A_035853.mRNA1,,.,,.
Et_4A_034861.mRNA1,,evm.model.Smar04g03350,,.
Et_4A_034857.mRNA1,,.,,.
Et_4A_034858.mRNA1,,evm.model.Smar04g03351,,evm.model.Smar18g00743
Et_4A_035848.mRNA1,,.,,evm.model.Smar18g00744
Et_4A_034863.mRNA1,,.,,evm.model.Smar18g00748
Et_4A_034864.mRNA1,,.,,.
Et_4A_035857.mRNA1,,.,,evm.model.Smar18g00750
Et_4A_034865.mRNA1,evm.model.Smar20g00479,evm.model.Smar04g03355,evm.model.Smar14g00296,evm.model.Smar18g00754
Et_4A_034866.mRNA1,.,evm.model.Smar04g03356,evm.model.Smar14g00295,evm.model.Smar18g00757
Et_4A_034867.mRNA1,evm.model.Smar20g00476,.,evm.model.Smar14g00292,.
Et_4A_034868.mRNA1,evm.model.Smar20g00473,evm.model.Smar04g03359,evm.model.Smar14g00288,.
Et_4A_035854.mRNA1,evm.model.Smar20g00471,.,evm.model.Smar14g00287,.
Et_4A_034869.mRNA1,evm.model.Smar20g00470,evm.model.Smar04g03360,evm.model.Smar14g00286,.
Et_4A_034870.mRNA1,.,.,.,.
Et_4A_034875.mRNA1,evm.model.Smar20g00463,.,evm.model.Smar14g00285,.
Et_4A_035855.mRNA1,.,evm.model.Smar04g03362,.,evm.model.Smar18g00761
Et_4A_034876.mRNA1,evm.model.Smar20g00461,evm.model.Smar04g03363,evm.model.Smar14g00283,evm.model.Smar18g00762
Et_4A_035856.mRNA1,.,.,.,.
Et_4A_035858.mRNA1,.,.,.,.
Et_4A_034877.mRNA1,evm.model.Smar20g00435,evm.model.Smar04g03393,evm.model.Smar14g00267,evm.model.Smar18g00798
Et_4A_034871.mRNA1,.,.,.,evm.model.Smar18g00797
Et_4A_034872.mRNA1,.,evm.model.Smar04g03392,.,evm.model.Smar18g00796
Et_4A_034873.mRNA1,.,evm.model.Smar04g03391,.,evm.model.Smar18g00792
Et_4A_034878.mRNA1,evm.model.Smar20g00445,evm.model.Smar04g03390,evm.model.Smar14g00268,.
Et_4A_034879.mRNA1,evm.model.Smar20g00446,.,evm.model.Smar14g00269,.
Et_4A_034874.mRNA1,evm.model.Smar20g00447,evm.model.Smar04g03389,evm.model.Smar14g00270,.
Et_4A_035860.mRNA1,.,.,.,.
Et_4A_035859.mRNA1,.,evm.model.Smar04g03388,evm.model.Smar14g00272,evm.model.Smar18g00787
Et_4A_034880.mRNA1,.,evm.model.Smar04g03387,.,evm.model.Smar18g00785
Et_4A_034881.mRNA1,.,evm.model.Smar04g03386,.,evm.model.Smar18g00783
Et_4A_034884.mRNA1,evm.model.Smar20g00449,evm.model.Smar04g03384,.,evm.model.Smar18g00781
Et_4A_035861.mRNA1,.,.,.,.
Et_4A_034882.mRNA1,.,evm.model.Smar04g03382,.,.
Et_4A_034885.mRNA1,.,evm.model.Smar04g03381,.,evm.model.Smar18g00779
Et_4A_035865.mRNA1,evm.model.Smar20g00450,.,.,evm.model.Smar18g00776
Et_4A_035862.mRNA1,.,evm.model.Smar04g03377,evm.model.Smar14g00275,evm.model.Smar18g00775
Et_4A_035866.mRNA1,.,.,.,.
Et_4A_035863.mRNA1,.,.,.,.
Et_4A_032395.mRNA1,.,.,.,.
Et_4A_035864.mRNA1,evm.model.Smar20g00451,evm.model.Smar04g03376,evm.model.Smar14g00277,evm.model.Smar18g00773
Et_4A_034887.mRNA1,.,evm.model.Smar04g03375,.,evm.model.Smar18g00772
Et_4A_034888.mRNA1,evm.model.Smar20g00454,evm.model.Smar04g03374,evm.model.Smar14g00278,evm.model.Smar18g00771
Et_4A_034886.mRNA1,.,.,.,.
Et_4A_035867.mRNA1,.,evm.model.Smar04g03373,.,evm.model.Smar18g00770
Et_4A_035868.mRNA1,evm.model.Smar20g00456,evm.model.Smar04g03371,.,evm.model.Smar18g00769
Et_4A_034883.mRNA1,.,evm.model.Smar04g03369,.,evm.model.Smar18g00768
Et_4A_034894.mRNA1,.,.,.,.
Et_4A_034893.mRNA1,.,.,.,.
Et_4A_034892.mRNA1,.,.,.,.
Et_4A_035871.mRNA1,.,evm.model.Smar04g03366,evm.model.Smar14g00281,.
Et_4A_034889.mRNA1,evm.model.Smar20g00461,evm.model.Smar04g03365,evm.model.Smar14g00282,evm.model.Smar18g00764
Et_4A_034890.mRNA1,.,.,.,.
Et_4A_034891.mRNA1,.,evm.model.Smar04g03394,evm.model.Smar14g00265,evm.model.Smar18g00799
Et_4A_035870.mRNA1,.,evm.model.Smar04g03396,.,.
Et_4A_035869.mRNA1,.,.,.,.
Et_4A_034895.mRNA1,.,evm.model.Smar04g03400,.,.
Et_4A_034902.mRNA1,.,evm.model.Smar04g03401,.,.
Et_4A_034903.mRNA1,.,evm.model.Smar04g03402,.,.
Et_4A_034896.mRNA1,.,.,.,.
Et_4A_035872.mRNA1,.,.,.,.
Et_4A_035873.mRNA1,evm.model.Smar20g00444,evm.model.Smar04g03405,evm.model.Smar14g00263,.
Et_4A_034904.mRNA1,.,evm.model.Smar04g03406,.,.
Et_4A_034897.mRNA1,evm.model.Smar20g00434,evm.model.Smar04g03407,evm.model.Smar14g00262,.
Et_4A_034905.mRNA1,.,.,.,.
Et_4A_035876.mRNA1,.,evm.model.Smar04g03410,.,.
Et_4A_035877.mRNA1,.,evm.model.Smar04g03411,.,.
Et_4A_034906.mRNA1,.,evm.model.Smar04g03412,.,.
Et_4A_034898.mRNA1,evm.model.Smar20g00432,.,evm.model.Smar14g00260,.
Et_4A_034907.mRNA1,evm.model.Smar20g00431,evm.model.Smar04g03415,evm.model.Smar14g00259,.
Et_4A_034899.mRNA1,.,.,.,.
Et_4A_034900.mRNA1,evm.model.Smar20g00430,.,evm.model.Smar14g00258,evm.model.Smar18g00802
Et_4A_035874.mRNA1,evm.model.Smar20g00428,evm.model.Smar04g03416,.,evm.model.Smar18g00804
Et_4A_034908.mRNA1,.,.,.,evm.model.Smar18g00805
Et_4A_034901.mRNA1,.,.,.,evm.model.Smar18g00811
Et_4A_031968.mRNA1,.,.,.,.
Et_4A_035875.mRNA1,evm.model.Smar20g00427,.,.,.
Et_4A_034909.mRNA1,evm.model.Smar20g00426,.,evm.model.Smar14g00252,.
Et_4A_034910.mRNA1,.,evm.model.Smar04g03420,.,evm.model.Smar18g00816
Et_4A_035878.mRNA1,evm.model.Smar20g00425,evm.model.Smar04g03421,evm.model.Smar14g00251,evm.model.Smar18g00817
Et_4A_034916.mRNA1,.,evm.model.Smar04g03423,evm.model.Smar14g00250,.
Et_4A_031971.mRNA1,.,.,.,.
Et_4A_035879.mRNA1,evm.model.Smar20g00421,evm.model.Smar04g03424,evm.model.Smar14g00249,evm.model.Smar18g00818
Et_4A_034911.mRNA1,.,evm.model.Smar04g03425,.,.
Et_4A_034912.mRNA1,.,.,.,.
Et_4A_035882.mRNA1,evm.model.Smar20g00420,evm.model.Smar04g03427,evm.model.Smar14g00248,evm.model.Smar18g00820
Et_4A_031970.mRNA1,.,.,.,.
Et_4A_031969.mRNA1,.,.,.,.
Et_4A_035880.mRNA1,evm.model.Smar20g00419,evm.model.Smar04g03428,.,.
Et_4A_034917.mRNA1,evm.model.Smar20g00418,evm.model.Smar04g03429,.,evm.model.Smar18g00821
Et_4A_034913.mRNA1,evm.model.Smar20g00417,evm.model.Smar04g03430,evm.model.Smar14g00247,evm.model.Smar18g00822
Et_4A_035883.mRNA1,.,evm.model.Smar04g03432,evm.model.Smar14g00245,evm.model.Smar18g00824
Et_4A_035881.mRNA1,.,.,.,evm.model.Smar18g00825
Et_4A_034918.mRNA1,evm.model.Smar20g00415,evm.model.Smar04g03433,evm.model.Smar14g00242,evm.model.Smar18g00826
Et_4A_034914.mRNA1,.,.,evm.model.Smar14g00241,.
Et_4A_034919.mRNA1,evm.model.Smar20g00413,.,evm.model.Smar14g00240,.
Et_4A_034920.mRNA1,evm.model.Smar20g00412,.,evm.model.Smar14g00239,evm.model.Smar18g00827
Et_4A_034921.mRNA1,.,evm.model.Smar04g03435,.,evm.model.Smar18g00828
Et_4A_034915.mRNA1,.,.,.,.
Et_4A_032396.mRNA1,.,.,.,.
Et_4A_034927.mRNA1,evm.model.Smar20g00409,evm.model.Smar04g03441,evm.model.Smar14g00236,.
Et_4A_034928.mRNA1,evm.model.Smar20g00408,.,evm.model.Smar14g00234,.
Et_4A_034929.mRNA1,.,.,.,.
Et_4A_034923.mRNA1,.,.,.,.
Et_4A_034924.mRNA1,.,.,.,.
Et_4A_035884.mRNA1,.,.,.,.
Et_4A_034922.mRNA1,.,evm.model.Smar04g03442,.,evm.model.Smar18g00831
Et_4A_035885.mRNA1,evm.model.Smar20g00404,evm.model.Smar04g03444,evm.model.Smar14g00233,evm.model.Smar18g00832
Et_4A_034930.mRNA1,evm.model.Smar20g00402,evm.model.Smar04g03447,evm.model.Smar14g00228,evm.model.Smar18g00834
Et_4A_034931.mRNA1,.,.,.,.
Et_4A_035887.mRNA1,.,evm.model.Smar04g03449,.,evm.model.Smar18g00836
Et_4A_031972.mRNA1,.,.,.,.
Et_4A_034925.mRNA1,.,evm.model.Smar04g03450,.,evm.model.Smar18g00837
Et_4A_035888.mRNA1,.,evm.model.Smar04g03451,.,evm.model.Smar18g00838
Et_4A_035886.mRNA1,.,.,.,.
Et_4A_031973.mRNA1,.,.,.,.
Et_4A_034926.mRNA1,.,.,.,.
Et_4A_034942.mRNA1,evm.model.Smar20g00398,.,evm.model.Smar14g00224,.
Et_4A_034943.mRNA1,.,.,.,.
Et_4A_034949.mRNA1,evm.model.Smar20g00396,.,evm.model.Smar14g00222,.
Et_4A_035895.mRNA1,evm.model.Smar20g00395,.,.,.
Et_4A_035896.mRNA1,.,evm.model.Smar04g03452,.,.
Et_4A_034944.mRNA1,.,.,.,.
Et_4A_034945.mRNA1,.,.,.,.
Et_4A_034946.mRNA1,evm.model.Smar20g00394,evm.model.Smar04g03456,evm.model.Smar14g00220,evm.model.Smar18g00845
Et_4A_034947.mRNA1,evm.model.Smar20g00393,evm.model.Smar04g03457,evm.model.Smar14g00219,evm.model.Smar18g00846
Et_4A_035897.mRNA1,.,evm.model.Smar04g03458,evm.model.Smar14g00217,evm.model.Smar18g00847
Et_4A_034950.mRNA1,.,evm.model.Smar04g03459,evm.model.Smar14g00209,evm.model.Smar18g00848
Et_4A_035898.mRNA1,evm.model.Smar20g00392,evm.model.Smar04g03462,evm.model.Smar14g00208,evm.model.Smar18g00849
Et_4A_034951.mRNA1,.,.,.,.
Et_4A_034952.mRNA1,evm.model.Smar20g00390,evm.model.Smar04g03464,.,evm.model.Smar18g00851
Et_4A_034948.mRNA1,.,evm.model.Smar04g03465,.,.
Et_4A_034953.mRNA1,evm.model.Smar20g00387,evm.model.Smar04g03467,evm.model.Smar14g00204,.
Et_4A_034954.mRNA1,.,evm.model.Smar04g03468,evm.model.Smar14g00203,.
Et_4A_034957.mRNA1,.,evm.model.Smar04g03469,evm.model.Smar14g00201,evm.model.Smar18g00853
Et_4A_035899.mRNA1,evm.model.Smar20g00384,evm.model.Smar04g03470,evm.model.Smar14g00197,.
Et_4A_034958.mRNA1,evm.model.Smar20g00379,evm.model.Smar04g03472,evm.model.Smar14g00190,evm.model.Smar18g00855
Et_4A_034955.mRNA1,.,evm.model.Smar04g03473,evm.model.Smar14g00189,evm.model.Smar18g00857
Et_4A_035900.mRNA1,evm.model.Smar20g00375,evm.model.Smar04g03475,evm.model.Smar14g00187,evm.model.Smar18g00859
Et_4A_032397.mRNA1,.,.,.,.
Et_4A_034956.mRNA1,.,.,evm.model.Smar14g00186,evm.model.Smar18g00861
Et_4A_035902.mRNA1,.,evm.model.Smar04g03477,evm.model.Smar14g00184,evm.model.Smar18g00863
Et_4A_035903.mRNA1,.,.,.,.
Et_4A_034959.mRNA1,evm.model.Smar20g00369,evm.model.Smar04g03480,evm.model.Smar14g00182,evm.model.Smar18g00868
Et_4A_032398.mRNA1,.,.,.,.
Et_4A_032399.mRNA1,.,.,.,.
Et_4A_035901.mRNA1,.,.,.,.
Et_4A_032400.mRNA1,.,.,.,.
Et_4A_034960.mRNA1,.,evm.model.Smar56g00002,evm.model.Smar14g00180,evm.model.Smar18g00873
Et_4A_035904.mRNA1,evm.model.Smar20g00368,.,.,evm.model.Smar18g00874
Et_4A_035905.mRNA1,.,.,.,evm.model.Smar18g00875
Et_4A_034961.mRNA1,.,.,.,evm.model.Smar18g00876
Et_4A_034966.mRNA1,.,.,.,evm.model.Smar18g00882
Et_4A_034967.mRNA1,evm.model.Smar20g00367,evm.model.Smar56g00006,.,evm.model.Smar18g00883
Et_4A_035906.mRNA1,evm.model.Smar20g00366,evm.model.Smar56g00007,evm.model.Smar14g00179,evm.model.Smar18g00884
Et_4A_035908.mRNA1,evm.model.Smar20g00365,.,evm.model.Smar14g00178,.
Et_4A_035909.mRNA1,.,evm.model.Smar56g00011,.,evm.model.Smar18g00885
Et_4A_034968.mRNA1,.,.,.,.
Et_4A_035907.mRNA1,.,.,.,.
Et_4A_034965.mRNA1,.,.,.,.
Et_4A_034964.mRNA1,.,.,.,.
Et_4A_034963.mRNA1,.,.,.,.
Et_4A_034962.mRNA1,.,.,.,.
Et_4A_034969.mRNA1,evm.model.Smar20g00364,.,evm.model.Smar14g00177,evm.model.Smar18g00886
Et_4A_034970.mRNA1,evm.model.Smar20g00363,evm.model.Smar56g00012,evm.model.Smar14g00176,evm.model.Smar18g00887
Et_4A_034973.mRNA1,evm.model.Smar20g00362,evm.model.Smar56g00013,evm.model.Smar14g00175,evm.model.Smar18g00888
Et_4A_034974.mRNA1,evm.model.Smar20g00361,evm.model.Smar56g00014,evm.model.Smar14g00174,evm.model.Smar18g00889
Et_4A_035910.mRNA1,evm.model.Smar20g00360,.,evm.model.Smar14g00173,evm.model.Smar18g00890
Et_4A_035911.mRNA1,.,.,.,.
Et_4A_034971.mRNA1,evm.model.Smar20g00358,.,evm.model.Smar14g00170,evm.model.Smar18g00892
